"session","task","run","subj","name","trial.type","iti","cue","probe","target.color","location","cue.cresp","target.cresp","cue.rt","cue.acc","cue.resp","target.rt","target.acc","target.resp","trialacc","time.cue.onset.abs","time.target.onset.abs","time.target.rt.abs","time.cue.rt.abs","time.scan.start","trial.num","acc","time.cue.onset","time.cue.rt","time.target.onset","time.target.rt","time.block1.on","time.block2.on","time.block3.on","time.block1.off","time.block2.off","time.block3.off"
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AY",2800,"A","U","white","center",1,1,314,1,1,605,0,2,0,97436,102236,102841,97750,32010,5,0,65.426,65.74,70.226,70.831,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BX",2800,"H","X","white","center",1,1,317,1,1,370,1,1,1,105836,110636,111006,106153,32010,6,1,73.826,74.143,78.626,78.996,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","Bng",1600,"T","1","white","center",1,NA,305,1,1,0,1,NA,1,114236,119036,0,114541,32010,7,1,82.226,82.531,87.026,-32.01,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",4000,"A","X","white","center",1,2,434,1,1,379,1,2,1,121436,126236,126615,121870,32010,8,1,89.426,89.86,94.226,94.605,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",1600,"A","X","white","center",1,2,405,1,1,400,0,1,0,131035,135835,136235,131440,32010,9,0,99.025,99.43,103.825,104.225,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",2800,"U","T","white","center",1,1,339,1,1,388,1,1,1,138235,143035,143423,138574,32010,10,1,106.225,106.564,111.025,111.413,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",1600,"M","U","white","center",1,1,443,1,1,368,1,1,1,146635,151435,151803,147078,32010,11,1,114.625,115.068,119.425,119.793,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",4000,"M","N","white","center",1,1,510,1,1,475,1,1,1,153835,158635,159110,154345,32010,12,1,121.825,122.335,126.625,127.1,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BX",2800,"T","X","white","center",1,1,407,1,1,378,1,1,1,163435,168235,168613,163842,32010,13,1,131.425,131.832,136.225,136.603,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",4000,"A","X","white","center",1,2,297,1,1,296,1,2,1,171835,176635,176931,172132,32010,14,1,139.825,140.122,144.625,144.921,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","Ang",1600,"A","6","white","center",1,NA,307,1,1,0,1,NA,1,181434,186234,0,181741,32010,15,1,149.424,149.731,154.224,-32.01,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","Ang",4000,"A","4","white","center",1,NA,630,1,1,0,1,NA,1,188634,193434,0,189264,32010,16,1,156.624,157.254,161.424,-32.01,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",1600,"U","F","white","center",1,1,354,1,1,375,1,1,1,198234,203034,203409,198588,32010,17,1,166.224,166.578,171.024,171.399,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",2800,"A","X","white","center",1,2,474,1,1,358,1,2,1,205434,210234,210592,205908,32010,18,1,173.424,173.898,178.224,178.582,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AY",4000,"A","F","white","center",1,1,334,1,1,742,1,1,1,213834,218634,219376,214168,32010,19,1,181.824,182.158,186.624,187.366,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",1600,"A","X","white","center",1,2,279,1,1,323,1,2,1,223434,228233,228556,223713,32010,20,1,191.424,191.703,196.223,196.546,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",1600,"F","D","white","center",1,1,255,1,1,360,1,1,1,230633,235433,235793,230888,32010,21,1,198.623,198.878,203.423,203.783,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",2800,"A","X","white","center",1,2,363,1,1,360,1,2,1,237833,242633,242993,238196,32010,22,1,205.823,206.186,210.623,210.983,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",4000,"P","T","white","center",1,1,359,1,1,354,1,1,1,246233,251033,251387,246592,32010,23,1,214.223,214.582,219.023,219.377,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","Bng",2800,"P","7","white","center",1,NA,310,1,1,0,1,NA,1,255833,260633,0,256143,32010,24,1,223.823,224.133,228.623,-32.01,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",1600,"A","X","white","center",1,2,377,1,1,246,1,2,1,294232,299032,299278,294609,32010,25,1,262.222,262.599,267.022,267.268,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",2800,"H","F","white","center",1,1,351,1,1,356,1,1,1,301432,306232,306588,301783,32010,26,1,269.422,269.773,274.222,274.578,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",1600,"A","X","white","center",1,2,324,1,1,370,1,2,1,309832,314632,315002,310156,32010,27,1,277.822,278.146,282.622,282.992,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","Ang",1600,"A","2","white","center",1,NA,566,1,1,0,1,NA,1,317032,321832,0,317598,32010,28,1,285.022,285.588,289.822,-32.01,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",2800,"P","C","white","center",1,1,422,1,1,345,1,1,1,324232,329031,329376,324654,32010,29,1,292.222,292.644,297.021,297.366,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",4000,"D","U","white","center",1,1,242,1,1,357,1,1,1,332631,337431,337788,332873,32010,30,1,300.621,300.863,305.421,305.778,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",2800,"C","F","white","center",1,1,282,1,1,522,1,1,1,342231,347031,347553,342513,32010,31,1,310.221,310.503,315.021,315.543,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",4000,"A","X","white","center",1,2,234,1,1,354,1,2,1,350631,355431,355785,350865,32010,32,1,318.621,318.855,323.421,323.775,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",4000,"N","H","white","center",1,1,266,1,1,239,1,1,1,360231,365031,365270,360497,32010,33,1,328.221,328.487,333.021,333.26,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",1600,"H","C","white","center",1,1,420,1,1,176,1,1,1,369831,374630,374806,370251,32010,34,1,337.821,338.241,342.62,342.796,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",4000,"A","X","white","center",1,2,751,1,1,406,1,2,1,377030,381830,382236,377781,32010,35,1,345.02,345.771,349.82,350.226,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",2800,"T","P","white","center",1,1,374,1,1,323,1,1,1,386630,391430,391753,387004,32010,36,1,354.62,354.994,359.42,359.743,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",2800,"A","X","white","center",1,2,341,1,1,317,1,2,1,395030,399830,400147,395371,32010,37,1,363.02,363.361,367.82,368.137,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AY",2800,"A","M","white","center",1,1,222,1,1,307,0,2,0,403430,408230,408537,403652,32010,38,0,371.42,371.642,376.22,376.527,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",4000,"F","H","white","center",1,1,274,1,1,347,1,1,1,411830,416630,416977,412104,32010,39,1,379.82,380.094,384.62,384.967,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","Bng",4000,"M","1","white","center",1,NA,285,1,1,0,1,NA,1,421430,426229,0,421715,32010,40,1,389.42,389.705,394.219,-32.01,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BX",1600,"D","X","white","center",1,1,571,1,1,364,1,1,1,431029,435829,436193,431600,32010,41,1,399.019,399.59,403.819,404.183,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",4000,"A","X","white","center",1,2,503,1,1,359,1,2,1,438229,443029,443388,438732,32010,42,1,406.219,406.722,411.019,411.378,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",2800,"A","X","white","center",1,2,350,1,1,306,1,2,1,447829,452629,452935,448179,32010,43,1,415.819,416.169,420.619,420.925,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",2800,"A","X","white","center",1,2,371,1,1,435,1,2,1,456229,461029,461464,456600,32010,44,1,424.219,424.59,429.019,429.454,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","Ang",4000,"A","8","white","center",1,NA,392,1,1,0,1,NA,1,464629,469429,0,465021,32010,45,1,432.619,433.011,437.419,-32.01,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BX",1600,"N","X","white","center",1,1,557,1,1,520,1,1,1,474228,479028,479548,474785,32010,46,1,442.218,442.775,447.018,447.538,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","Bng",1600,"F","3","white","center",1,NA,399,1,1,0,1,NA,1,481428,486228,0,481827,32010,47,1,449.418,449.817,454.218,-32.01,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AY",1600,"A","C","white","center",1,1,795,1,1,561,1,1,1,488628,493428,493989,489423,32010,48,1,456.618,457.413,461.418,461.979,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",2800,"A","X","white","center",1,2,310,1,1,523,1,2,1,525827,530627,531150,526137,32010,49,1,493.817,494.127,498.617,499.14,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",2800,"T","H","white","center",1,1,425,1,1,363,1,1,1,534227,539027,539390,534652,32010,50,1,502.217,502.642,507.017,507.38,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",4000,"C","N","white","center",1,1,160,1,1,352,1,1,1,542627,547427,547779,542787,32010,51,1,510.617,510.777,515.417,515.769,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","Ang",4000,"A","8","white","center",1,NA,341,1,1,0,1,NA,1,552227,557027,0,552568,32010,52,1,520.217,520.558,525.017,-32.01,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",1600,"A","X","white","center",1,2,431,1,1,405,1,2,1,561827,566627,567032,562258,32010,53,1,529.817,530.248,534.617,535.022,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",1600,"M","N","white","center",1,1,1330,1,1,296,1,1,1,569027,573826,574122,570357,32010,54,1,537.017,538.347,541.816,542.112,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",2800,"A","X","white","center",1,2,452,1,1,975,1,2,1,576226,581026,582001,576678,32010,55,1,544.216,544.668,549.016,549.991,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","Bng",4000,"H","1","white","center",1,NA,297,1,1,0,1,NA,1,584626,589426,0,584923,32010,56,1,552.616,552.913,557.416,-32.01,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BX",1600,"T","X","white","center",1,1,318,1,1,656,1,1,1,594226,599026,599682,594544,32010,57,1,562.216,562.534,567.016,567.672,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",2800,"A","X","white","center",1,2,718,1,1,256,1,2,1,601426,606226,606482,602144,32010,58,1,569.416,570.134,574.216,574.472,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",4000,"H","C","white","center",1,1,428,1,1,222,1,1,1,609826,614626,614848,610254,32010,59,1,577.816,578.244,582.616,582.838,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","Ang",1600,"A","4","white","center",1,NA,478,1,1,0,1,NA,1,619425,624225,0,619903,32010,60,1,587.415,587.893,592.215,-32.01,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",2800,"A","X","white","center",1,2,251,1,1,366,1,2,1,626625,631425,631791,626876,32010,61,1,594.615,594.866,599.415,599.781,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",4000,"P","C","white","center",1,1,380,1,1,346,1,1,1,635025,639825,640171,635405,32010,62,1,603.015,603.395,607.815,608.161,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",4000,"T","P","white","center",1,1,353,1,1,404,1,1,1,644625,649425,649829,644978,32010,63,1,612.615,612.968,617.415,617.819,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",1600,"A","X","white","center",1,2,335,1,1,297,1,2,1,654225,659025,659322,654560,32010,64,1,622.215,622.55,627.015,627.312,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","Bng",1600,"H","7","white","center",1,NA,698,1,1,0,1,NA,1,661425,666225,0,662123,32010,65,1,629.415,630.113,634.215,-32.01,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",4000,"A","X","white","center",1,2,429,1,1,500,1,2,1,668624,673424,673924,669053,32010,66,1,636.614,637.043,641.414,641.914,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AX",2800,"A","X","white","center",1,2,289,1,1,464,1,2,1,678224,683024,683488,678513,32010,67,1,646.214,646.503,651.014,651.478,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AY",2800,"A","P","white","center",1,1,275,1,1,483,1,1,1,686624,691424,691907,686899,32010,68,1,654.614,654.889,659.414,659.897,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","AY",1600,"A","M","white","center",1,1,295,1,1,534,1,1,1,695024,699824,700358,695319,32010,69,1,663.014,663.309,667.814,668.348,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",4000,"N","D","white","center",1,1,312,1,1,369,1,1,1,702224,707024,707393,702536,32010,70,1,670.214,670.526,675.014,675.383,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BY",1600,"M","U","white","center",1,1,192,1,1,180,1,1,1,711824,716624,716804,712016,32010,71,1,679.814,680.006,684.614,684.794,28.427,260.022,491.617,231.636,463.245,694.84
"bas","axc",2,"DMCC2609759","bas_axc_run2_DMCC2609759","BX",2800,"N","X","white","center",1,1,247,1,1,314,1,1,1,719037,723837,724151,719284,32010,72,1,687.027,687.274,691.827,692.141,28.427,260.022,491.617,231.636,463.245,694.84
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","AX",4000,"A","X","white","center",1,2,511,1,1,228,1,2,1,167127,171927,172155,167638,136509,1,1,30.618,31.129,35.418,35.646,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","BY",1600,"T","P","white","center",1,1,144,1,1,355,1,1,1,176727,181527,181882,176871,136509,2,1,40.218,40.362,45.018,45.373,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","AX",2800,"A","X","white","center",1,2,229,1,1,98,1,2,1,183927,188727,188825,184156,136509,3,1,47.418,47.647,52.218,52.316,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","AX",1600,"A","X","white","center",1,2,249,1,1,62,1,2,1,192327,197126,197188,192576,136509,4,1,55.818,56.067,60.617,60.679,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","BX",2800,"H","X","white","center",1,1,332,1,1,217,1,1,1,199526,204326,204543,199858,136509,5,1,63.017,63.349,67.817,68.034,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","AX",2800,"A","X","white","center",1,2,223,1,1,156,1,2,1,207926,212726,212882,208149,136509,6,1,71.417,71.64,76.217,76.373,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","BY",4000,"M","N","white","center",1,1,208,1,1,251,1,1,1,216326,221126,221377,216534,136509,7,1,79.817,80.025,84.617,84.868,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","AX",1600,"A","X","white","center",1,2,277,1,1,193,1,2,1,225926,230726,230919,226203,136509,8,1,89.417,89.694,94.217,94.41,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","BY",2800,"N","D","white","center",1,1,306,1,1,205,1,1,1,233126,237926,238131,233432,136509,9,1,96.617,96.923,101.417,101.622,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","BX",1600,"N","X","white","center",1,1,296,1,1,354,1,1,1,241526,246326,246680,241822,136509,10,1,105.017,105.313,109.817,110.171,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","BY",4000,"F","D","white","center",1,1,814,1,1,310,1,1,1,248726,253525,253835,249540,136509,11,1,112.217,113.031,117.016,117.326,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","BY",4000,"N","H","white","center",1,1,169,1,1,372,1,1,1,258325,263125,263497,258494,136509,12,1,121.816,121.985,126.616,126.988,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","Ang",2800,"A","4","white","center",1,NA,351,1,1,0,1,NA,1,267925,272725,0,268276,136509,13,1,131.416,131.767,136.216,-136.509,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","AX",4000,"A","X","white","center",1,2,172,1,1,30,1,2,1,276325,281125,281155,276497,136509,14,1,139.816,139.988,144.616,144.646,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","BY",1600,"M","U","white","center",1,1,227,1,1,643,1,1,1,285925,290725,291368,286152,136509,15,1,149.416,149.643,154.216,154.859,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","AX",2800,"A","X","white","center",1,2,158,1,1,300,1,2,1,293125,297925,298225,293283,136509,16,1,156.616,156.774,161.416,161.716,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","Bng",1600,"U","6","white","center",1,NA,333,1,1,264,0,1,0,301525,306325,306589,301858,136509,17,0,165.016,165.349,169.816,170.08,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","BY",1600,"P","C","white","center",1,1,313,1,1,347,1,1,1,308725,313524,313871,309038,136509,18,1,172.216,172.529,177.015,177.362,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","AY",2800,"A","F","white","center",1,1,303,1,1,243,0,2,0,315924,320724,320967,316227,136509,19,0,179.415,179.718,184.215,184.458,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","AX",4000,"A","X","white","center",1,2,389,1,1,248,1,2,1,324324,329124,329372,324713,136509,20,1,187.815,188.204,192.615,192.863,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","Bng",4000,"H","7","white","center",1,NA,235,1,1,290,0,1,0,333924,338724,339014,334159,136509,21,0,197.415,197.65,202.215,202.505,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","Ang",4000,"A","8","white","center",1,NA,288,1,1,226,0,2,0,343524,348324,348550,343812,136509,22,0,207.015,207.303,211.815,212.041,28.418,260.014,491.61,231.628,463.224,694.82
"pro","axc",1,"DMCC2609759","pro_axc_run1_DMCC2609759","BY",1600,"U","T","white","center",1,1,313,1,1,285,1,1,1,353124,357924,358209,353437,136509,23,1,216.615,216.928,221.415,221.7,28.418,260.014,491.61,231.628,463.224,694.82
